Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2025-03-02,Mobile Banking App,Risk Management,Europe,France,Nantes,407948,550855,Retail,2025-Q1,2025-03
2025-03-02,Investment Portfolio Management,Banking Solutions,Europe,Germany,Berlin,517352,548483,Partner,2025-Q1,2025-03
2025-03-02,Auto Insurance Coverage,Insurance Products,Europe,France,Strasbourg,308916,300790,Wholesale,2025-Q1,2025-03
2025-03-02,Investment Portfolio Management,Investment Services,Europe,United Kingdom,Cardiff,351405,279287,Direct Sales,2025-Q1,2025-03
2025-03-03,Wealth Management Platform,Investment Services,Asia Pacific,Australia,Perth,312188,389985,Retail,2025-Q1,2025-03
2025-03-03,Retirement Planning Service,Insurance Products,Asia Pacific,Singapore,Northeast,503410,558647,Direct Sales,2025-Q1,2025-03
2025-03-03,Wealth Management Platform,Risk Management,Asia Pacific,Singapore,Northeast,265795,309195,Wholesale,2025-Q1,2025-03
2025-03-03,Property Insurance Package,Insurance Products,North America,Mexico,Monterrey,261181,313735,Direct Sales,2025-Q1,2025-03
2025-03-04,Trading Analytics Tool,Risk Management,Europe,Germany,Cologne,324759,432163,Direct Sales,2025-Q1,2025-03
2025-03-05,Digital Banking Platform,Insurance Products,Asia Pacific,Australia,Sydney,241901,241225,Partner,2025-Q1,2025-03
2025-03-05,Fraud Detection System,Risk Management,Asia Pacific,Japan,Kobe,296250,253665,Direct Sales,2025-Q1,2025-03
2025-03-06,Fraud Detection System,Investment Services,Europe,United Kingdom,Leeds,207158,224179,Online,2025-Q1,2025-03
2025-03-06,Property Insurance Package,Insurance Products,Europe,United Kingdom,Leeds,256863,229587,Mobile App,2025-Q1,2025-03
2025-03-07,Mobile Banking App,Investment Services,North America,United States,New York,543187,594267,Partner,2025-Q1,2025-03
2025-03-07,Auto Insurance Coverage,Insurance Products,North America,Canada,Toronto,357742,462159,Wholesale,2025-Q1,2025-03
2025-03-07,Auto Insurance Coverage,Risk Management,North America,Mexico,Juárez,166405,127075,Retail,2025-Q1,2025-03
2025-03-08,Wealth Management Platform,Banking Solutions,Europe,Germany,Cologne,375024,461554,Partner,2025-Q1,2025-03
2025-03-08,Mobile Banking App,Banking Solutions,Asia Pacific,Singapore,North,285951,324912,Retail,2025-Q1,2025-03
2025-03-08,Investment Portfolio Management,Investment Services,Europe,Germany,Cologne,387045,330321,Online,2025-Q1,2025-03
2025-03-08,Compliance Management Software,Insurance Products,Europe,Germany,Cologne,295677,357571,Online,2025-Q1,2025-03
2025-03-09,Wealth Management Platform,Investment Services,Europe,France,Lyon,191818,187197,Retail,2025-Q1,2025-03
2025-03-09,Digital Wallet Solution,Payment Processing,North America,United States,San Jose,187732,188049,Online,2025-Q1,2025-03
2025-03-09,Trading Analytics Tool,Payment Processing,Europe,Germany,Leipzig,232220,267833,Partner,2025-Q1,2025-03
2025-03-09,Life Insurance Policy,Banking Solutions,Europe,United Kingdom,Glasgow,167940,122668,Mobile App,2025-Q1,2025-03
2025-03-09,Investment Portfolio Management,Payment Processing,North America,Mexico,Monterrey,620554,668108,Direct Sales,2025-Q1,2025-03
2025-03-09,Life Insurance Policy,Risk Management,North America,Mexico,Puebla,266730,308380,Wholesale,2025-Q1,2025-03
2025-03-09,Payment Gateway Service,Banking Solutions,North America,United States,San Antonio,470885,434399,Direct Sales,2025-Q1,2025-03
2025-03-09,Digital Wallet Solution,Investment Services,Asia Pacific,Australia,Newcastle,260379,248648,Partner,2025-Q1,2025-03
2025-03-10,Financial Planning Software,Risk Management,Asia Pacific,Singapore,Central,193160,145046,Mobile App,2025-Q1,2025-03
2025-03-10,Mobile Banking App,Banking Solutions,Europe,Germany,Düsseldorf,302424,300817,Online,2025-Q1,2025-03
2025-03-10,Compliance Management Software,Risk Management,Europe,United Kingdom,Liverpool,298704,390076,Wholesale,2025-Q1,2025-03
2025-03-10,Credit Risk Assessment Tool,Banking Solutions,Asia Pacific,Japan,Osaka,220444,218913,Online,2025-Q1,2025-03
2025-03-10,Retirement Planning Service,Banking Solutions,North America,United States,Chicago,715582,842850,Direct Sales,2025-Q1,2025-03
2025-03-11,Wealth Management Platform,Investment Services,Asia Pacific,Australia,Brisbane,211385,228545,Mobile App,2025-Q1,2025-03
2025-03-11,Mobile Banking App,Risk Management,Asia Pacific,Japan,Saitama,271201,281634,Online,2025-Q1,2025-03
2025-03-11,Digital Banking Platform,Investment Services,North America,Mexico,Chihuahua,372250,457412,Retail,2025-Q1,2025-03
2025-03-11,Mobile Banking App,Risk Management,North America,Mexico,Chihuahua,330299,449226,Partner,2025-Q1,2025-03
2025-03-11,Digital Wallet Solution,Banking Solutions,Europe,France,Nice,565904,646344,Direct Sales,2025-Q1,2025-03
2025-03-12,Trading Analytics Tool,Insurance Products,Asia Pacific,Japan,Nagoya,236641,247434,Mobile App,2025-Q1,2025-03
2025-03-13,Auto Insurance Coverage,Insurance Products,Europe,Germany,Stuttgart,494815,547745,Direct Sales,2025-Q1,2025-03
2025-03-13,Property Insurance Package,Investment Services,North America,Mexico,Mexico City,180583,179299,Retail,2025-Q1,2025-03
2025-03-13,Wealth Management Platform,Investment Services,Asia Pacific,Japan,Osaka,268906,276259,Wholesale,2025-Q1,2025-03
2025-03-13,Fraud Detection System,Banking Solutions,North America,Canada,Toronto,231172,263656,Online,2025-Q1,2025-03
2025-03-14,Digital Banking Platform,Investment Services,Asia Pacific,Australia,Adelaide,276477,364709,Online,2025-Q1,2025-03
2025-03-14,Retirement Planning Service,Risk Management,North America,Mexico,León,208805,154610,Direct Sales,2025-Q1,2025-03
2025-03-14,Auto Insurance Coverage,Payment Processing,North America,Mexico,León,337886,464984,Partner,2025-Q1,2025-03
2025-03-14,Financial Planning Software,Insurance Products,Asia Pacific,Singapore,West,222981,164774,Mobile App,2025-Q1,2025-03
2025-03-14,Retirement Planning Service,Risk Management,Europe,France,Toulouse,391020,450670,Retail,2025-Q1,2025-03
2025-03-15,Fraud Detection System,Investment Services,North America,Mexico,Tijuana,355145,459832,Online,2025-Q1,2025-03
2025-03-15,Credit Risk Assessment Tool,Investment Services,North America,Canada,Montreal,244912,224321,Wholesale,2025-Q1,2025-03
2025-03-15,Digital Banking Platform,Banking Solutions,Europe,Germany,Hamburg,311980,269573,Retail,2025-Q1,2025-03
2025-03-16,Retirement Planning Service,Payment Processing,Europe,France,Bordeaux,383547,435796,Partner,2025-Q1,2025-03
2025-03-16,Property Insurance Package,Payment Processing,Europe,Germany,Cologne,436409,522210,Partner,2025-Q1,2025-03
2025-03-16,Retirement Planning Service,Payment Processing,Europe,Germany,Stuttgart,362704,345206,Direct Sales,2025-Q1,2025-03
2025-03-17,Fraud Detection System,Payment Processing,Asia Pacific,Singapore,Northeast,352019,376723,Retail,2025-Q1,2025-03
2025-03-18,Financial Planning Software,Insurance Products,Europe,France,Lyon,361894,256106,Mobile App,2025-Q1,2025-03
2025-03-18,Fraud Detection System,Risk Management,Asia Pacific,Australia,Canberra,317102,283597,Partner,2025-Q1,2025-03
2025-03-18,Digital Banking Platform,Payment Processing,Asia Pacific,Australia,Gold Coast,177451,232878,Mobile App,2025-Q1,2025-03
2025-03-18,Financial Planning Software,Investment Services,North America,Mexico,Mexico City,321538,336522,Mobile App,2025-Q1,2025-03
2025-03-19,Life Insurance Policy,Investment Services,Europe,Germany,Essen,349968,305130,Partner,2025-Q1,2025-03
2025-03-20,Property Insurance Package,Investment Services,Europe,United Kingdom,Glasgow,218858,195739,Online,2025-Q1,2025-03
2025-03-20,Wealth Management Platform,Banking Solutions,Europe,France,Nantes,322044,277434,Mobile App,2025-Q1,2025-03
2025-03-20,Life Insurance Policy,Banking Solutions,Europe,France,Lille,166284,224189,Retail,2025-Q1,2025-03
2025-03-21,Retirement Planning Service,Investment Services,North America,Canada,Montreal,265783,334883,Wholesale,2025-Q1,2025-03
2025-03-21,Digital Wallet Solution,Investment Services,Europe,Germany,Munich,370135,357008,Direct Sales,2025-Q1,2025-03
2025-03-21,Wealth Management Platform,Payment Processing,North America,United States,Houston,291716,350503,Direct Sales,2025-Q1,2025-03
2025-03-21,Retirement Planning Service,Insurance Products,North America,Mexico,Monterrey,244473,222705,Partner,2025-Q1,2025-03
2025-03-22,Property Insurance Package,Payment Processing,North America,United States,San Jose,343882,439564,Wholesale,2025-Q1,2025-03
2025-03-22,Financial Planning Software,Banking Solutions,Asia Pacific,Singapore,Central,138268,188077,Online,2025-Q1,2025-03
2025-03-22,Digital Wallet Solution,Insurance Products,Asia Pacific,Australia,Sunshine Coast,133316,112248,Wholesale,2025-Q1,2025-03
2025-03-22,Wealth Management Platform,Payment Processing,Asia Pacific,Australia,Newcastle,155362,127171,Retail,2025-Q1,2025-03
2025-03-23,Retirement Planning Service,Banking Solutions,North America,Canada,Hamilton,287146,255604,Partner,2025-Q1,2025-03
2025-03-23,Fraud Detection System,Insurance Products,Europe,United Kingdom,Edinburgh,241897,254068,Mobile App,2025-Q1,2025-03
2025-03-23,Digital Wallet Solution,Payment Processing,Asia Pacific,Australia,Brisbane,255297,207674,Retail,2025-Q1,2025-03
2025-03-23,Mobile Banking App,Payment Processing,North America,Canada,Vancouver,547675,674396,Partner,2025-Q1,2025-03
2025-03-24,Retirement Planning Service,Risk Management,North America,United States,Houston,301272,235569,Mobile App,2025-Q1,2025-03
2025-03-24,Property Insurance Package,Payment Processing,North America,Canada,Quebec City,604035,648729,Direct Sales,2025-Q1,2025-03
2025-03-24,Compliance Management Software,Investment Services,North America,Mexico,Nezahualcóyotl,284918,213942,Partner,2025-Q1,2025-03
2025-03-25,Fraud Detection System,Banking Solutions,Europe,France,Montpellier,220937,230161,Online,2025-Q1,2025-03
2025-03-25,Digital Wallet Solution,Insurance Products,Asia Pacific,Singapore,West,180206,170328,Wholesale,2025-Q1,2025-03
2025-03-25,Credit Risk Assessment Tool,Insurance Products,Asia Pacific,Japan,Yokohama,215554,258760,Wholesale,2025-Q1,2025-03
2025-03-25,Investment Portfolio Management,Insurance Products,North America,Mexico,Puebla,509925,489550,Retail,2025-Q1,2025-03
2025-03-25,Investment Portfolio Management,Insurance Products,Asia Pacific,Singapore,Central,166559,177621,Retail,2025-Q1,2025-03
2025-03-26,Investment Portfolio Management,Insurance Products,Asia Pacific,Japan,Kawasaki,328285,358222,Mobile App,2025-Q1,2025-03
2025-03-26,Mobile Banking App,Risk Management,Europe,France,Lyon,361582,399792,Retail,2025-Q1,2025-03
2025-03-26,Life Insurance Policy,Banking Solutions,Asia Pacific,Japan,Saitama,360104,317838,Mobile App,2025-Q1,2025-03
2025-03-26,Payment Gateway Service,Investment Services,North America,Mexico,Guadalajara,317926,369576,Wholesale,2025-Q1,2025-03
2025-03-26,Trading Analytics Tool,Risk Management,North America,United States,San Diego,354155,281844,Mobile App,2025-Q1,2025-03
2025-03-26,Fraud Detection System,Banking Solutions,Europe,United Kingdom,Liverpool,143830,145527,Wholesale,2025-Q1,2025-03
2025-03-27,Trading Analytics Tool,Payment Processing,Asia Pacific,Singapore,Northeast,392564,368267,Retail,2025-Q1,2025-03
2025-03-27,Trading Analytics Tool,Insurance Products,Asia Pacific,Japan,Fukuoka,133080,113301,Partner,2025-Q1,2025-03
2025-03-28,Credit Risk Assessment Tool,Payment Processing,North America,Canada,Mississauga,536044,474577,Direct Sales,2025-Q1,2025-03
2025-03-28,Life Insurance Policy,Insurance Products,North America,Canada,Winnipeg,373448,449507,Partner,2025-Q1,2025-03
2025-03-28,Mobile Banking App,Payment Processing,Asia Pacific,Australia,Sydney,201168,261829,Retail,2025-Q1,2025-03
2025-03-28,Life Insurance Policy,Investment Services,North America,Mexico,Zapopan,412467,560163,Retail,2025-Q1,2025-03
2025-03-28,Credit Risk Assessment Tool,Payment Processing,North America,Mexico,León,439780,601253,Direct Sales,2025-Q1,2025-03
2025-03-28,Credit Risk Assessment Tool,Insurance Products,North America,United States,Philadelphia,229729,211991,Wholesale,2025-Q1,2025-03
2025-03-28,Property Insurance Package,Risk Management,Europe,Germany,Dortmund,256619,218569,Mobile App,2025-Q1,2025-03
2025-04-01,Wealth Management Platform,Insurance Products,Asia Pacific,Japan,Nagoya,294141,217690,Retail,2025-Q2,2025-04
2025-04-01,Investment Portfolio Management,Insurance Products,North America,Mexico,Guadalajara,306670,389947,Mobile App,2025-Q2,2025-04
2025-04-02,Retirement Planning Service,Insurance Products,North America,Mexico,Tijuana,268466,214888,Retail,2025-Q2,2025-04
2025-04-02,Investment Portfolio Management,Banking Solutions,North America,Mexico,Chihuahua,521531,368678,Direct Sales,2025-Q2,2025-04
2025-04-03,Life Insurance Policy,Risk Management,Europe,United Kingdom,Leeds,200086,191186,Online,2025-Q2,2025-04
2025-04-03,Retirement Planning Service,Risk Management,Europe,United Kingdom,London,438085,516848,Retail,2025-Q2,2025-04
2025-04-03,Payment Gateway Service,Insurance Products,Asia Pacific,Singapore,West,151366,203900,Retail,2025-Q2,2025-04
2025-04-03,Compliance Management Software,Risk Management,Asia Pacific,Australia,Perth,378439,430556,Direct Sales,2025-Q2,2025-04
2025-04-03,Digital Wallet Solution,Risk Management,North America,Mexico,Chihuahua,211187,223718,Retail,2025-Q2,2025-04
2025-04-03,Payment Gateway Service,Insurance Products,North America,Mexico,Mexico City,599638,747967,Direct Sales,2025-Q2,2025-04
2025-04-04,Credit Risk Assessment Tool,Risk Management,North America,Mexico,Chihuahua,416917,568233,Retail,2025-Q2,2025-04
2025-04-04,Trading Analytics Tool,Risk Management,Europe,France,Nantes,154683,183120,Online,2025-Q2,2025-04
2025-04-04,Mobile Banking App,Risk Management,North America,United States,Los Angeles,347948,244769,Retail,2025-Q2,2025-04
2025-04-05,Investment Portfolio Management,Payment Processing,North America,United States,Philadelphia,389786,280201,Partner,2025-Q2,2025-04
2025-04-05,Retirement Planning Service,Investment Services,Asia Pacific,Singapore,North,324736,362690,Retail,2025-Q2,2025-04
2025-04-05,Trading Analytics Tool,Payment Processing,Europe,United Kingdom,London,455356,598601,Partner,2025-Q2,2025-04
2025-04-06,Mobile Banking App,Risk Management,Asia Pacific,Singapore,North,142656,130636,Retail,2025-Q2,2025-04
2025-04-06,Retirement Planning Service,Investment Services,Europe,France,Nice,143696,144363,Mobile App,2025-Q2,2025-04
2025-04-06,Payment Gateway Service,Banking Solutions,Asia Pacific,Singapore,West,246607,304052,Retail,2025-Q2,2025-04
2025-04-06,Payment Gateway Service,Insurance Products,Europe,France,Paris,256023,292690,Wholesale,2025-Q2,2025-04
2025-04-06,Property Insurance Package,Insurance Products,Asia Pacific,Singapore,Northeast,392037,288812,Direct Sales,2025-Q2,2025-04
2025-04-07,Property Insurance Package,Risk Management,Asia Pacific,Japan,Fukuoka,247725,295785,Online,2025-Q2,2025-04
2025-04-07,Financial Planning Software,Investment Services,Asia Pacific,Japan,Yokohama,249500,177086,Wholesale,2025-Q2,2025-04
2025-04-07,Auto Insurance Coverage,Investment Services,Asia Pacific,Singapore,West,120799,114215,Mobile App,2025-Q2,2025-04
2025-04-08,Investment Portfolio Management,Banking Solutions,Europe,United Kingdom,Birmingham,489777,614156,Retail,2025-Q2,2025-04
2025-04-08,Wealth Management Platform,Investment Services,North America,United States,Los Angeles,408991,492380,Direct Sales,2025-Q2,2025-04
2025-04-08,Retirement Planning Service,Investment Services,Europe,France,Lille,175617,150912,Partner,2025-Q2,2025-04
2025-04-10,Retirement Planning Service,Payment Processing,North America,Canada,Toronto,374026,451627,Retail,2025-Q2,2025-04
2025-04-10,Credit Risk Assessment Tool,Banking Solutions,North America,Mexico,Puebla,406426,447366,Direct Sales,2025-Q2,2025-04
2025-04-10,Credit Risk Assessment Tool,Insurance Products,Europe,Germany,Düsseldorf,499605,385139,Direct Sales,2025-Q2,2025-04
2025-04-10,Trading Analytics Tool,Risk Management,Europe,United Kingdom,Manchester,279680,388740,Partner,2025-Q2,2025-04
2025-04-10,Credit Risk Assessment Tool,Banking Solutions,Europe,Germany,Munich,141598,139455,Online,2025-Q2,2025-04
2025-04-10,Property Insurance Package,Investment Services,Europe,France,Lille,203429,170930,Retail,2025-Q2,2025-04
2025-04-11,Mobile Banking App,Banking Solutions,Asia Pacific,Japan,Kyoto,145097,186101,Partner,2025-Q2,2025-04
2025-04-11,Digital Wallet Solution,Risk Management,North America,Canada,Quebec City,667558,613979,Direct Sales,2025-Q2,2025-04
2025-04-12,Wealth Management Platform,Risk Management,North America,Canada,Toronto,264201,256323,Mobile App,2025-Q2,2025-04
2025-04-12,Fraud Detection System,Risk Management,Asia Pacific,Australia,Sydney,240394,200411,Online,2025-Q2,2025-04
2025-04-12,Digital Banking Platform,Payment Processing,Europe,France,Strasbourg,207952,173623,Mobile App,2025-Q2,2025-04
2025-04-12,Compliance Management Software,Payment Processing,North America,Canada,Calgary,399619,422232,Direct Sales,2025-Q2,2025-04
2025-04-12,Property Insurance Package,Insurance Products,Asia Pacific,Japan,Sapporo,587570,749849,Direct Sales,2025-Q2,2025-04
2025-04-12,Payment Gateway Service,Risk Management,Europe,Germany,Cologne,399506,441361,Mobile App,2025-Q2,2025-04
2025-04-13,Auto Insurance Coverage,Insurance Products,North America,United States,San Antonio,477093,524942,Direct Sales,2025-Q2,2025-04
2025-04-13,Compliance Management Software,Banking Solutions,Asia Pacific,Singapore,Northeast,256808,230647,Wholesale,2025-Q2,2025-04
2025-04-14,Compliance Management Software,Payment Processing,Asia Pacific,Japan,Yokohama,209379,211784,Direct Sales,2025-Q2,2025-04
2025-04-14,Property Insurance Package,Investment Services,Asia Pacific,Japan,Kobe,336006,383625,Direct Sales,2025-Q2,2025-04
2025-04-15,Fraud Detection System,Insurance Products,Asia Pacific,Singapore,West,174052,178057,Online,2025-Q2,2025-04
2025-04-15,Financial Planning Software,Banking Solutions,North America,United States,Dallas,359931,305356,Wholesale,2025-Q2,2025-04
2025-04-15,Credit Risk Assessment Tool,Banking Solutions,Asia Pacific,Singapore,West,112989,137976,Partner,2025-Q2,2025-04
2025-04-15,Financial Planning Software,Payment Processing,Europe,United Kingdom,Sheffield,385884,448710,Partner,2025-Q2,2025-04
2025-04-16,Auto Insurance Coverage,Banking Solutions,Europe,United Kingdom,Glasgow,247827,316454,Online,2025-Q2,2025-04
2025-04-16,Investment Portfolio Management,Risk Management,Europe,United Kingdom,Sheffield,263444,222324,Partner,2025-Q2,2025-04
2025-04-16,Retirement Planning Service,Banking Solutions,North America,Canada,Hamilton,224188,266329,Partner,2025-Q2,2025-04
2025-04-16,Retirement Planning Service,Insurance Products,Europe,France,Nantes,378738,468572,Direct Sales,2025-Q2,2025-04
2025-04-17,Mobile Banking App,Banking Solutions,Asia Pacific,Singapore,West,443578,502534,Direct Sales,2025-Q2,2025-04
2025-04-17,Retirement Planning Service,Banking Solutions,Asia Pacific,Australia,Adelaide,300002,289603,Direct Sales,2025-Q2,2025-04
2025-04-17,Fraud Detection System,Investment Services,Asia Pacific,Australia,Brisbane,346428,374134,Mobile App,2025-Q2,2025-04
2025-04-17,Digital Banking Platform,Investment Services,Asia Pacific,Japan,Kobe,314411,436940,Retail,2025-Q2,2025-04
2025-04-17,Investment Portfolio Management,Investment Services,Europe,France,Lyon,597056,658661,Direct Sales,2025-Q2,2025-04
2025-04-18,Retirement Planning Service,Payment Processing,Europe,Germany,Stuttgart,275253,329559,Mobile App,2025-Q2,2025-04
2025-04-18,Investment Portfolio Management,Insurance Products,Europe,France,Nantes,216354,225084,Wholesale,2025-Q2,2025-04
2025-04-19,Financial Planning Software,Banking Solutions,Asia Pacific,Australia,Gold Coast,121514,93790,Mobile App,2025-Q2,2025-04
2025-04-19,Life Insurance Policy,Risk Management,North America,United States,Phoenix,208559,189134,Wholesale,2025-Q2,2025-04
2025-04-19,Credit Risk Assessment Tool,Insurance Products,Europe,Germany,Essen,313958,296425,Mobile App,2025-Q2,2025-04
2025-04-19,Digital Wallet Solution,Investment Services,North America,Canada,Vancouver,157093,149488,Online,2025-Q2,2025-04
2025-04-19,Fraud Detection System,Payment Processing,Europe,United Kingdom,Leeds,393722,361043,Direct Sales,2025-Q2,2025-04
2025-04-19,Digital Banking Platform,Investment Services,Europe,Germany,Cologne,317689,235296,Retail,2025-Q2,2025-04
2025-04-20,Financial Planning Software,Banking Solutions,Asia Pacific,Japan,Yokohama,131831,101778,Partner,2025-Q2,2025-04
2025-04-20,Wealth Management Platform,Insurance Products,Europe,Germany,Frankfurt,402515,525337,Direct Sales,2025-Q2,2025-04
2025-04-20,Trading Analytics Tool,Investment Services,North America,Mexico,Puebla,211942,295433,Partner,2025-Q2,2025-04
2025-04-20,Payment Gateway Service,Investment Services,Europe,France,Lyon,250003,320846,Partner,2025-Q2,2025-04
2025-04-20,Property Insurance Package,Insurance Products,Asia Pacific,Singapore,Central,219907,251524,Mobile App,2025-Q2,2025-04
2025-04-21,Wealth Management Platform,Insurance Products,Europe,France,Toulouse,436339,572006,Direct Sales,2025-Q2,2025-04
2025-04-21,Retirement Planning Service,Risk Management,Europe,Germany,Düsseldorf,332415,289437,Retail,2025-Q2,2025-04
2025-04-21,Digital Banking Platform,Banking Solutions,Europe,France,Nice,214125,192275,Wholesale,2025-Q2,2025-04
2025-04-21,Investment Portfolio Management,Payment Processing,Europe,United Kingdom,Birmingham,245943,191163,Mobile App,2025-Q2,2025-04
2025-04-21,Auto Insurance Coverage,Payment Processing,Asia Pacific,Singapore,East,486708,432397,Direct Sales,2025-Q2,2025-04
2025-04-22,Credit Risk Assessment Tool,Risk Management,North America,Mexico,León,380536,449230,Wholesale,2025-Q2,2025-04
2025-04-22,Retirement Planning Service,Insurance Products,Europe,France,Montpellier,389240,498138,Online,2025-Q2,2025-04
2025-04-22,Property Insurance Package,Insurance Products,Asia Pacific,Japan,Kobe,182683,145312,Wholesale,2025-Q2,2025-04
2025-04-22,Retirement Planning Service,Banking Solutions,Asia Pacific,Japan,Kobe,116918,162510,Mobile App,2025-Q2,2025-04
2025-04-23,Wealth Management Platform,Insurance Products,Europe,United Kingdom,Sheffield,374418,410613,Retail,2025-Q2,2025-04
2025-04-23,Life Insurance Policy,Investment Services,Europe,Germany,Munich,280499,216336,Wholesale,2025-Q2,2025-04
2025-04-23,Trading Analytics Tool,Risk Management,Asia Pacific,Australia,Perth,296906,278749,Mobile App,2025-Q2,2025-04
2025-04-23,Compliance Management Software,Payment Processing,Asia Pacific,Australia,Melbourne,365936,284786,Retail,2025-Q2,2025-04
2025-04-24,Life Insurance Policy,Payment Processing,Asia Pacific,Japan,Kyoto,155064,176925,Online,2025-Q2,2025-04
2025-04-24,Life Insurance Policy,Investment Services,Asia Pacific,Australia,Perth,399555,363495,Direct Sales,2025-Q2,2025-04
2025-04-24,Investment Portfolio Management,Insurance Products,Asia Pacific,Japan,Tokyo,318472,229760,Mobile App,2025-Q2,2025-04
2025-04-25,Property Insurance Package,Banking Solutions,Europe,United Kingdom,Edinburgh,226079,158840,Wholesale,2025-Q2,2025-04
2025-04-25,Digital Banking Platform,Investment Services,North America,Canada,Mississauga,421655,497465,Partner,2025-Q2,2025-04
2025-04-25,Trading Analytics Tool,Insurance Products,North America,Mexico,Zapopan,218438,170715,Online,2025-Q2,2025-04
2025-04-25,Life Insurance Policy,Insurance Products,Asia Pacific,Singapore,Northeast,128203,141059,Mobile App,2025-Q2,2025-04
2025-04-25,Digital Banking Platform,Investment Services,Asia Pacific,Australia,Adelaide,150551,107749,Online,2025-Q2,2025-04
2025-04-26,Digital Banking Platform,Insurance Products,Europe,Germany,Essen,328318,316948,Online,2025-Q2,2025-04
2025-04-26,Auto Insurance Coverage,Insurance Products,Europe,France,Strasbourg,406999,393768,Online,2025-Q2,2025-04
2025-04-26,Retirement Planning Service,Risk Management,Europe,Germany,Leipzig,394654,451467,Direct Sales,2025-Q2,2025-04
2025-04-27,Digital Banking Platform,Banking Solutions,Asia Pacific,Japan,Fukuoka,121790,160791,Partner,2025-Q2,2025-04
2025-04-27,Fraud Detection System,Banking Solutions,Europe,United Kingdom,Leeds,313151,410546,Direct Sales,2025-Q2,2025-04
2025-04-27,Financial Planning Software,Payment Processing,Asia Pacific,Singapore,Central,325211,395576,Partner,2025-Q2,2025-04
2025-04-27,Payment Gateway Service,Insurance Products,Europe,United Kingdom,Liverpool,294428,220902,Direct Sales,2025-Q2,2025-04
2025-04-28,Compliance Management Software,Banking Solutions,North America,Canada,Vancouver,330108,427965,Retail,2025-Q2,2025-04
2025-05-01,Auto Insurance Coverage,Insurance Products,North America,United States,San Diego,266382,295023,Mobile App,2025-Q2,2025-05
2025-05-01,Digital Banking Platform,Insurance Products,Europe,France,Nantes,240740,183141,Wholesale,2025-Q2,2025-05
2025-05-02,Compliance Management Software,Investment Services,Europe,Germany,Cologne,127361,127283,Wholesale,2025-Q2,2025-05
2025-05-02,Payment Gateway Service,Investment Services,Asia Pacific,Australia,Adelaide,231104,215512,Online,2025-Q2,2025-05
2025-05-02,Retirement Planning Service,Risk Management,Europe,United Kingdom,Leeds,313225,384380,Wholesale,2025-Q2,2025-05
2025-05-02,Credit Risk Assessment Tool,Banking Solutions,North America,Canada,Quebec City,344112,369463,Online,2025-Q2,2025-05
2025-05-02,Investment Portfolio Management,Investment Services,North America,Mexico,Juárez,231217,255769,Retail,2025-Q2,2025-05
2025-05-02,Life Insurance Policy,Insurance Products,Asia Pacific,Singapore,North,128877,144549,Partner,2025-Q2,2025-05
2025-05-03,Fraud Detection System,Investment Services,Asia Pacific,Australia,Sydney,283717,205812,Retail,2025-Q2,2025-05
2025-05-03,Property Insurance Package,Payment Processing,Europe,France,Toulouse,364010,281305,Retail,2025-Q2,2025-05
2025-05-03,Compliance Management Software,Insurance Products,Asia Pacific,Australia,Brisbane,297450,316997,Partner,2025-Q2,2025-05
2025-05-04,Trading Analytics Tool,Payment Processing,Europe,United Kingdom,Leeds,184301,241882,Retail,2025-Q2,2025-05
2025-05-04,Fraud Detection System,Investment Services,Asia Pacific,Japan,Saitama,255266,208261,Online,2025-Q2,2025-05
2025-05-04,Digital Wallet Solution,Risk Management,Europe,United Kingdom,Sheffield,212590,165561,Retail,2025-Q2,2025-05
2025-05-04,Investment Portfolio Management,Risk Management,Asia Pacific,Singapore,Central,249687,224643,Wholesale,2025-Q2,2025-05
2025-05-06,Financial Planning Software,Investment Services,Asia Pacific,Singapore,West,281112,230382,Partner,2025-Q2,2025-05
2025-05-06,Credit Risk Assessment Tool,Risk Management,Asia Pacific,Japan,Fukuoka,171614,132652,Wholesale,2025-Q2,2025-05
2025-05-06,Digital Wallet Solution,Insurance Products,North America,Canada,Mississauga,374468,310293,Wholesale,2025-Q2,2025-05
2025-05-06,Retirement Planning Service,Payment Processing,Europe,United Kingdom,Glasgow,243204,330671,Mobile App,2025-Q2,2025-05
2025-05-06,Trading Analytics Tool,Insurance Products,Asia Pacific,Singapore,Central,293752,275307,Online,2025-Q2,2025-05
2025-05-07,Fraud Detection System,Insurance Products,Europe,France,Nantes,245511,234095,Mobile App,2025-Q2,2025-05
2025-05-07,Wealth Management Platform,Insurance Products,Europe,United Kingdom,Manchester,293235,334494,Wholesale,2025-Q2,2025-05
2025-05-07,Auto Insurance Coverage,Investment Services,North America,Canada,Hamilton,262748,252013,Wholesale,2025-Q2,2025-05
2025-05-08,Retirement Planning Service,Payment Processing,North America,United States,San Antonio,243564,297282,Retail,2025-Q2,2025-05
2025-05-09,Trading Analytics Tool,Payment Processing,Europe,France,Paris,309537,327341,Online,2025-Q2,2025-05
2025-05-09,Payment Gateway Service,Investment Services,North America,United States,San Antonio,296077,300500,Partner,2025-Q2,2025-05
2025-05-10,Fraud Detection System,Payment Processing,North America,Mexico,Monterrey,208196,183669,Retail,2025-Q2,2025-05
2025-05-10,Wealth Management Platform,Investment Services,Europe,France,Strasbourg,207567,282307,Wholesale,2025-Q2,2025-05
