Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-07-13,Facility Maintenance Service,Real Estate Technology,North America,Canada,Hamilton,177862,170078,Direct Sales,2024-Q3,2024-07
2024-07-13,Tenant Screening Service,Investment Properties,Asia Pacific,Japan,Nagoya,117213,91486,Mobile App,2024-Q3,2024-07
2024-07-13,Property Listing Platform,Facility Management,North America,United States,Dallas,347064,260944,Retail,2024-Q3,2024-07
2024-07-13,Facility Maintenance Service,Facility Management,North America,United States,New York,310279,295160,Partner,2024-Q3,2024-07
2024-07-13,Real Estate CRM Platform,Real Estate Technology,North America,United States,New York,135378,113009,Online,2024-Q3,2024-07
2024-07-13,Construction Equipment Rental,Property Management,Asia Pacific,Japan,Osaka,75646,64301,Mobile App,2024-Q3,2024-07
2024-07-13,Commercial Property Investment,Investment Properties,North America,Canada,Quebec City,77647,88468,Partner,2024-Q3,2024-07
2024-07-14,Real Estate CRM Platform,Real Estate Technology,Europe,United Kingdom,Cardiff,265283,236231,Partner,2024-Q3,2024-07
2024-07-14,Commercial Property Investment,Property Management,Asia Pacific,Australia,Adelaide,146469,185583,Partner,2024-Q3,2024-07
2024-07-14,Tenant Screening Service,Investment Properties,Europe,Germany,Frankfurt,366511,487461,Direct Sales,2024-Q3,2024-07
2024-07-14,Property Management Software,Real Estate Technology,North America,Mexico,Guadalajara,162953,192546,Mobile App,2024-Q3,2024-07
2024-07-14,Construction Equipment Rental,Investment Properties,North America,Mexico,Zapopan,160886,196993,Mobile App,2024-Q3,2024-07
2024-07-14,Property Management Software,Construction Services,Asia Pacific,Australia,Newcastle,131021,142323,Partner,2024-Q3,2024-07
2024-07-14,Real Estate CRM Platform,Investment Properties,Europe,United Kingdom,Birmingham,386844,506040,Direct Sales,2024-Q3,2024-07
2024-07-14,Property Valuation Service,Property Management,Asia Pacific,Australia,Perth,59660,78876,Wholesale,2024-Q3,2024-07
2024-07-14,Commercial Property Investment,Real Estate Technology,North America,Mexico,Juárez,130380,115458,Online,2024-Q3,2024-07
2024-07-14,Construction Project Management,Property Management,North America,United States,San Antonio,153935,157393,Wholesale,2024-Q3,2024-07
2024-07-14,Lease Management System,Construction Services,Asia Pacific,Singapore,East,131818,129434,Partner,2024-Q3,2024-07
2024-07-14,Commercial Property Investment,Investment Properties,Europe,Germany,Cologne,197580,177123,Partner,2024-Q3,2024-07
2024-07-14,Facility Maintenance Service,Facility Management,Europe,Germany,Cologne,101624,83044,Wholesale,2024-Q3,2024-07
2024-07-14,Construction Project Management,Property Management,Europe,United Kingdom,Leeds,188782,259154,Retail,2024-Q3,2024-07
2024-07-14,Property Valuation Service,Property Management,North America,Canada,Winnipeg,84620,66744,Mobile App,2024-Q3,2024-07
2024-07-14,Smart Building System,Property Management,North America,Mexico,Zapopan,83822,94072,Partner,2024-Q3,2024-07
2024-07-14,Construction Equipment Rental,Property Management,North America,United States,Phoenix,465893,529270,Direct Sales,2024-Q3,2024-07
2024-07-14,Smart Building System,Construction Services,Europe,United Kingdom,Manchester,228976,270510,Retail,2024-Q3,2024-07
2024-07-14,Building Design Software,Investment Properties,Asia Pacific,Singapore,Northeast,127182,93856,Mobile App,2024-Q3,2024-07
2024-07-14,Tenant Screening Service,Real Estate Technology,North America,Canada,Hamilton,136630,96670,Mobile App,2024-Q3,2024-07
2024-07-15,Smart Building System,Real Estate Technology,Asia Pacific,Singapore,Northeast,124614,159199,Wholesale,2024-Q3,2024-07
2024-07-15,Facility Maintenance Service,Construction Services,Europe,United Kingdom,Glasgow,80468,76567,Mobile App,2024-Q3,2024-07
2024-07-15,Energy Management Solution,Property Management,North America,Canada,Montreal,205270,202239,Online,2024-Q3,2024-07
2024-07-15,Lease Management System,Property Management,Europe,France,Lyon,235365,238902,Mobile App,2024-Q3,2024-07
2024-07-15,Real Estate Analytics Tool,Investment Properties,Europe,Germany,Frankfurt,183089,191262,Direct Sales,2024-Q3,2024-07
2024-07-15,Property Listing Platform,Investment Properties,Europe,France,Paris,78327,66814,Mobile App,2024-Q3,2024-07
2024-07-15,Real Estate CRM Platform,Facility Management,North America,Mexico,Chihuahua,208306,202723,Retail,2024-Q3,2024-07
2024-07-15,Construction Project Management,Facility Management,North America,United States,Dallas,196019,207309,Partner,2024-Q3,2024-07
2024-07-15,Property Listing Platform,Property Management,North America,United States,Chicago,315152,233842,Direct Sales,2024-Q3,2024-07
2024-07-15,Commercial Property Investment,Real Estate Technology,Asia Pacific,Australia,Sunshine Coast,219560,302638,Retail,2024-Q3,2024-07
2024-07-15,Commercial Property Investment,Construction Services,Europe,France,Lille,74580,71845,Wholesale,2024-Q3,2024-07
2024-07-15,Real Estate CRM Platform,Property Management,Europe,France,Nantes,169399,236482,Partner,2024-Q3,2024-07
2024-07-15,Real Estate CRM Platform,Facility Management,Asia Pacific,Japan,Fukuoka,102594,85919,Mobile App,2024-Q3,2024-07
2024-07-15,Building Design Software,Construction Services,Europe,United Kingdom,Birmingham,90565,77353,Mobile App,2024-Q3,2024-07
2024-07-15,Energy Management Solution,Construction Services,Asia Pacific,Singapore,North,71338,91834,Partner,2024-Q3,2024-07
2024-07-15,Tenant Screening Service,Property Management,Europe,France,Nice,83915,64635,Online,2024-Q3,2024-07
2024-07-15,Construction Project Management,Investment Properties,Asia Pacific,Australia,Wollongong,220779,306019,Retail,2024-Q3,2024-07
2024-07-15,Smart Building System,Property Management,North America,Canada,Ottawa,222716,207877,Retail,2024-Q3,2024-07
2024-07-15,Tenant Screening Service,Investment Properties,Asia Pacific,Singapore,Central,65352,49439,Online,2024-Q3,2024-07
2024-07-15,Energy Management Solution,Construction Services,Europe,United Kingdom,London,83270,105539,Online,2024-Q3,2024-07
2024-07-15,Property Valuation Service,Real Estate Technology,Europe,United Kingdom,Birmingham,175071,189060,Mobile App,2024-Q3,2024-07
2024-07-15,Lease Management System,Property Management,Europe,United Kingdom,Cardiff,188453,262084,Partner,2024-Q3,2024-07
2024-07-15,Property Management Software,Property Management,North America,Canada,Vancouver,153678,171852,Partner,2024-Q3,2024-07
2024-07-16,Construction Equipment Rental,Construction Services,North America,Mexico,Mexico City,227521,165595,Partner,2024-Q3,2024-07
2024-07-16,Real Estate Analytics Tool,Investment Properties,North America,Mexico,Monterrey,239464,293460,Online,2024-Q3,2024-07
2024-07-16,Real Estate CRM Platform,Real Estate Technology,Europe,France,Strasbourg,121500,108282,Wholesale,2024-Q3,2024-07
2024-07-16,Lease Management System,Facility Management,Europe,France,Nice,245513,177335,Retail,2024-Q3,2024-07
2024-07-16,Real Estate Analytics Tool,Property Management,North America,United States,Philadelphia,392680,487907,Direct Sales,2024-Q3,2024-07
2024-07-16,Facility Maintenance Service,Property Management,Europe,United Kingdom,Sheffield,202611,146986,Retail,2024-Q3,2024-07
2024-07-16,Commercial Property Investment,Facility Management,Asia Pacific,Australia,Sunshine Coast,205471,254390,Mobile App,2024-Q3,2024-07
2024-07-16,Energy Management Solution,Construction Services,Asia Pacific,Australia,Brisbane,214585,266388,Online,2024-Q3,2024-07
2024-07-16,Virtual Property Tours,Facility Management,Europe,France,Nantes,286674,291962,Direct Sales,2024-Q3,2024-07
2024-07-16,Smart Building System,Property Management,North America,Mexico,Guadalajara,300613,362690,Retail,2024-Q3,2024-07
2024-07-16,Real Estate Analytics Tool,Property Management,North America,Mexico,Juárez,368846,363733,Direct Sales,2024-Q3,2024-07
2024-07-16,Property Listing Platform,Property Management,Europe,Germany,Hamburg,131829,117708,Wholesale,2024-Q3,2024-07
2024-07-16,Construction Project Management,Investment Properties,North America,United States,Chicago,164583,164157,Wholesale,2024-Q3,2024-07
2024-07-16,Property Listing Platform,Investment Properties,Europe,Germany,Leipzig,204510,178701,Partner,2024-Q3,2024-07
2024-07-16,Construction Project Management,Construction Services,Europe,Germany,Essen,74753,56018,Mobile App,2024-Q3,2024-07
2024-07-16,Real Estate CRM Platform,Construction Services,Asia Pacific,Singapore,Northeast,200178,260845,Mobile App,2024-Q3,2024-07
2024-07-16,Smart Building System,Construction Services,North America,Canada,Winnipeg,87780,72283,Retail,2024-Q3,2024-07
2024-07-16,Commercial Property Investment,Investment Properties,North America,Canada,Toronto,107402,115655,Mobile App,2024-Q3,2024-07
2024-07-16,Property Valuation Service,Investment Properties,Asia Pacific,Singapore,North,99596,106439,Partner,2024-Q3,2024-07
2024-07-16,Commercial Property Investment,Construction Services,Europe,France,Lille,154323,134512,Wholesale,2024-Q3,2024-07
2024-07-16,Facility Maintenance Service,Investment Properties,North America,Mexico,Nezahualcóyotl,73451,66905,Partner,2024-Q3,2024-07
2024-07-16,Construction Project Management,Property Management,Asia Pacific,Australia,Wollongong,155288,119316,Partner,2024-Q3,2024-07
2024-07-17,Real Estate CRM Platform,Real Estate Technology,Europe,Germany,Dortmund,283772,308884,Online,2024-Q3,2024-07
2024-07-17,Energy Management Solution,Property Management,North America,Canada,Montreal,90550,102572,Partner,2024-Q3,2024-07
2024-07-17,Construction Equipment Rental,Property Management,North America,Canada,Calgary,78520,62204,Mobile App,2024-Q3,2024-07
2024-07-17,Energy Management Solution,Investment Properties,North America,Canada,Vancouver,256322,266158,Direct Sales,2024-Q3,2024-07
2024-07-17,Smart Building System,Construction Services,Asia Pacific,Australia,Sydney,192998,207099,Mobile App,2024-Q3,2024-07
2024-07-17,Facility Maintenance Service,Real Estate Technology,Europe,United Kingdom,Liverpool,416217,468506,Direct Sales,2024-Q3,2024-07
2024-07-17,Property Valuation Service,Investment Properties,Asia Pacific,Singapore,East,101185,92827,Partner,2024-Q3,2024-07
2024-07-17,Property Management Software,Investment Properties,North America,United States,Chicago,157999,143937,Retail,2024-Q3,2024-07
2024-07-17,Virtual Property Tours,Facility Management,Asia Pacific,Australia,Gold Coast,46293,51949,Wholesale,2024-Q3,2024-07
2024-07-17,Property Management Software,Investment Properties,Asia Pacific,Australia,Sydney,147871,188563,Direct Sales,2024-Q3,2024-07
2024-07-17,Virtual Property Tours,Real Estate Technology,North America,Mexico,Zapopan,137486,129583,Mobile App,2024-Q3,2024-07
2024-07-17,Virtual Property Tours,Real Estate Technology,North America,Mexico,Mexico City,101828,137412,Mobile App,2024-Q3,2024-07
2024-07-17,Property Listing Platform,Construction Services,North America,United States,San Antonio,152722,186806,Mobile App,2024-Q3,2024-07
2024-07-17,Property Listing Platform,Construction Services,Europe,France,Bordeaux,190407,135409,Partner,2024-Q3,2024-07
2024-07-17,Property Management Software,Property Management,Europe,Germany,Cologne,228400,277698,Retail,2024-Q3,2024-07
2024-07-17,Smart Building System,Property Management,Asia Pacific,Japan,Yokohama,191825,218600,Direct Sales,2024-Q3,2024-07
2024-07-17,Facility Maintenance Service,Property Management,Asia Pacific,Australia,Melbourne,70133,56899,Wholesale,2024-Q3,2024-07
2024-07-18,Property Listing Platform,Real Estate Technology,North America,Canada,Quebec City,115039,135445,Wholesale,2024-Q3,2024-07
2024-07-18,Virtual Property Tours,Construction Services,North America,Mexico,Nezahualcóyotl,66124,63327,Mobile App,2024-Q3,2024-07
2024-07-18,Real Estate Analytics Tool,Facility Management,North America,Mexico,Juárez,144713,143091,Retail,2024-Q3,2024-07
2024-07-18,Real Estate Analytics Tool,Construction Services,Asia Pacific,Singapore,North,244046,176459,Direct Sales,2024-Q3,2024-07
2024-07-18,Property Listing Platform,Construction Services,Asia Pacific,Australia,Brisbane,166994,124300,Wholesale,2024-Q3,2024-07
2024-07-18,Building Design Software,Construction Services,North America,United States,San Diego,488114,638430,Direct Sales,2024-Q3,2024-07
2024-07-18,Energy Management Solution,Real Estate Technology,Asia Pacific,Japan,Sapporo,196707,166239,Retail,2024-Q3,2024-07
2024-07-18,Construction Equipment Rental,Real Estate Technology,Europe,France,Bordeaux,108240,130349,Online,2024-Q3,2024-07
2024-07-18,Virtual Property Tours,Property Management,North America,United States,Chicago,114457,133497,Partner,2024-Q3,2024-07
2024-07-18,Property Listing Platform,Facility Management,Europe,Germany,Leipzig,260130,334891,Direct Sales,2024-Q3,2024-07
2024-07-18,Building Design Software,Facility Management,Asia Pacific,Australia,Canberra,262987,191430,Direct Sales,2024-Q3,2024-07
2024-07-18,Building Design Software,Construction Services,North America,Canada,Vancouver,157517,115395,Direct Sales,2024-Q3,2024-07
2024-07-18,Facility Maintenance Service,Facility Management,Europe,United Kingdom,Birmingham,96463,117376,Mobile App,2024-Q3,2024-07
2024-07-18,Virtual Property Tours,Investment Properties,Asia Pacific,Singapore,North,168985,122161,Partner,2024-Q3,2024-07
2024-07-18,Smart Building System,Construction Services,Asia Pacific,Australia,Perth,205594,217269,Partner,2024-Q3,2024-07
2024-07-19,Construction Project Management,Investment Properties,North America,United States,Houston,275189,334835,Direct Sales,2024-Q3,2024-07
2024-07-19,Commercial Property Investment,Construction Services,Asia Pacific,Japan,Osaka,359055,501892,Direct Sales,2024-Q3,2024-07
2024-07-19,Commercial Property Investment,Construction Services,Asia Pacific,Japan,Kawasaki,150088,117096,Partner,2024-Q3,2024-07
2024-07-19,Construction Equipment Rental,Investment Properties,Asia Pacific,Japan,Saitama,234035,246587,Direct Sales,2024-Q3,2024-07
2024-07-19,Property Valuation Service,Facility Management,Europe,United Kingdom,Leeds,213532,278700,Partner,2024-Q3,2024-07
2024-07-19,Virtual Property Tours,Facility Management,Europe,United Kingdom,Edinburgh,192217,184614,Online,2024-Q3,2024-07
2024-07-19,Tenant Screening Service,Real Estate Technology,Europe,France,Bordeaux,140976,168139,Mobile App,2024-Q3,2024-07
2024-07-19,Lease Management System,Construction Services,Europe,United Kingdom,Bristol,155313,123227,Direct Sales,2024-Q3,2024-07
2024-07-19,Property Valuation Service,Property Management,Asia Pacific,Singapore,West,219266,210744,Partner,2024-Q3,2024-07
2024-07-20,Commercial Property Investment,Investment Properties,North America,United States,San Diego,58543,64572,Wholesale,2024-Q3,2024-07
2024-07-20,Lease Management System,Property Management,North America,United States,San Jose,196498,251442,Partner,2024-Q3,2024-07
2024-07-20,Commercial Property Investment,Investment Properties,North America,Mexico,León,191275,179714,Mobile App,2024-Q3,2024-07
2024-07-20,Facility Maintenance Service,Facility Management,North America,Canada,Mississauga,172997,196875,Direct Sales,2024-Q3,2024-07
2024-07-20,Construction Equipment Rental,Facility Management,Europe,Germany,Berlin,122263,170082,Wholesale,2024-Q3,2024-07
2024-07-20,Tenant Screening Service,Construction Services,Asia Pacific,Japan,Sapporo,176510,180675,Direct Sales,2024-Q3,2024-07
2024-07-20,Real Estate Analytics Tool,Property Management,Asia Pacific,Singapore,East,89834,72590,Wholesale,2024-Q3,2024-07
2024-07-20,Facility Maintenance Service,Investment Properties,North America,Mexico,Zapopan,116094,135835,Wholesale,2024-Q3,2024-07
2024-07-20,Property Management Software,Real Estate Technology,Asia Pacific,Singapore,East,97591,73857,Partner,2024-Q3,2024-07
2024-07-20,Real Estate CRM Platform,Real Estate Technology,Europe,Germany,Düsseldorf,269889,208909,Partner,2024-Q3,2024-07
